UserID,frequency,recency,monetary_value,norm_frequency,norm_recency,norm_monetary_value,group
55230,5.0,834,29.0,9.75743028316e-05,2.19456491527e-05,2.7246077194e-05,4
55240,7.0,1925,46.4285714286,0.000136604023964,5.06539264016e-05,4.36205669362e-05,2
55250,1.0,4103,10.0,1.95148605663e-05,0.000107965225987,9.39519903241e-06,0
55260,3.0,2134,46.6666666667,5.8544581699e-05,5.61534955538e-05,4.38442621512e-05,4
55270,1.0,4103,20.0,1.95148605663e-05,0.000107965225987,1.87903980648e-05,0
55280,2.0,3354,60.0,3.90297211326e-05,8.82562437148e-05,5.63711941945e-05,0
55290,2.0,3354,30.0,3.90297211326e-05,8.82562437148e-05,2.81855970972e-05,0
55300,4.0,3547,11.25,7.80594422653e-05,9.3334793219e-05,1.05695989115e-05,0
55320,10.0,812,30.0,0.000195148605663,2.13667471367e-05,2.81855970972e-05,2
55330,5.0,2065,12.0,9.75743028316e-05,5.43378483217e-05,1.12742388389e-05,4
55340,5.0,2713,30.0,9.75743028316e-05,7.13891440663e-05,2.81855970972e-05,4
55350,1.0,4103,40.0,1.95148605663e-05,0.000107965225987,3.75807961296e-05,0
55370,2.0,3831,30.0,3.90297211326e-05,0.000100807891971,2.81855970972e-05,0
55380,9.0,898,45.5555555556,0.000175633745097,2.36297277448e-05,4.28003511476e-05,2
55390,6.0,1528,28.3333333333,0.000117089163398,4.02073763853e-05,2.66197305918e-05,2
55410,1.0,4103,40.0,1.95148605663e-05,0.000107965225987,3.75807961296e-05,0
55420,2.0,3720,25.0,3.90297211326e-05,9.78870681631e-05,2.3487997581e-05,0
55440,2.0,2149,15.0,3.90297211326e-05,5.65482014738e-05,1.40927985486e-05,4
55450,3.0,3172,30.0,5.8544581699e-05,8.34671452186e-05,2.81855970972e-05,0
55470,1.0,4103,15.0,1.95148605663e-05,0.000107965225987,1.40927985486e-05,0
55480,8.0,1574,30.0,0.000156118884531,4.14178078733e-05,2.81855970972e-05,2
55500,10.0,838,42.0,0.000195148605663,2.20509040647e-05,3.94598359361e-05,2
55510,2.0,2989,22.5,3.90297211326e-05,7.86517329945e-05,2.11391978229e-05,0
55530,9.0,798,14.4444444444,0.000175633745097,2.09983549447e-05,1.35708430468e-05,2
55540,5.0,2559,21.0,9.75743028316e-05,6.73368299541e-05,1.97299179681e-05,4
55550,1.0,4103,60.0,1.95148605663e-05,0.000107965225987,5.63711941945e-05,0
55570,1.0,4103,60.0,1.95148605663e-05,0.000107965225987,5.63711941945e-05,0
55580,16.0,859,26.25,0.000312237769061,2.26034923527e-05,2.46623974601e-05,2
55590,1.0,4103,60.0,1.95148605663e-05,0.000107965225987,5.63711941945e-05,0
55600,11.0,831,24.5454545455,0.00021466346623,2.18667079687e-05,2.30609430796e-05,2
55610,1.0,4103,30.0,1.95148605663e-05,0.000107965225987,2.81855970972e-05,0
55620,1.0,4103,20.0,1.95148605663e-05,0.000107965225987,1.87903980648e-05,0
55650,1.0,4102,30.0,1.95148605663e-05,0.000107938912259,2.81855970972e-05,0
55660,3.0,3305,30.0,5.8544581699e-05,8.69668710428e-05,2.81855970972e-05,0
55670,1.0,4102,15.0,1.95148605663e-05,0.000107938912259,1.40927985486e-05,0
55680,9.0,806,25.5555555556,0.000175633745097,2.12088647687e-05,2.40099530828e-05,2
55700,2.0,2851,15.0,3.90297211326e-05,7.50204385304e-05,1.40927985486e-05,0
55710,10.0,834,66.5,0.000195148605663,2.19456491527e-05,6.24780735655e-05,2
55720,4.0,2624,50.0,7.80594422653e-05,6.90472222742e-05,4.6975995162e-05,4
55730,20.0,924,22.0,0.000390297211326,2.43138846728e-05,2.06694378713e-05,2
55740,2.0,3771,15.0,3.90297211326e-05,9.92290682911e-05,1.40927985486e-05,0
55750,10.0,1076,53.0,0.000195148605663,2.83135713289e-05,4.97945548718e-05,2
55760,2.0,3241,30.0,3.90297211326e-05,8.52827924507e-05,2.81855970972e-05,0
55770,15.0,860,61.3333333333,0.000292722908495,2.26298060807e-05,5.76238873988e-05,2
55780,5.0,2204,34.0,9.75743028316e-05,5.79954565138e-05,3.19436767102e-05,4
55790,1.0,4102,15.0,1.95148605663e-05,0.000107938912259,1.40927985486e-05,0
55800,9.0,870,30.0,0.000175633745097,2.28929433607e-05,2.81855970972e-05,2
55810,10.0,1440,7.2,0.000195148605663,3.78917683212e-05,6.76454330333e-06,2
55820,2.0,2256,15.0,3.90297211326e-05,5.93637703699e-05,1.40927985486e-05,4
55830,1.0,4102,30.0,1.95148605663e-05,0.000107938912259,2.81855970972e-05,0
55840,7.0,978,27.1428571429,0.000136604023964,2.57348259848e-05,2.55012545165e-05,2
55850,3.0,3439,20.0,5.8544581699e-05,9.04929105949e-05,1.87903980648e-05,0
55860,2.0,3789,55.0,3.90297211326e-05,9.97027153952e-05,5.16735946783e-05,0
55870,2.0,3720,27.5,3.90297211326e-05,9.78870681631e-05,2.58367973391e-05,0
55880,1.0,4102,25.0,1.95148605663e-05,0.000107938912259,2.3487997581e-05,0
55890,5.0,2624,50.0,9.75743028316e-05,6.90472222742e-05,4.6975995162e-05,4
55900,5.0,2266,17.0,9.75743028316e-05,5.96269076499e-05,1.59718383551e-05,4
55920,2.0,3795,25.0,3.90297211326e-05,9.98605977632e-05,2.3487997581e-05,0
55930,3.0,1958,28.3333333333,5.8544581699e-05,5.15222794256e-05,2.66197305918e-05,4
55950,4.0,1090,35.0,7.80594422653e-05,2.86819635209e-05,3.28831966134e-05,4
55960,1.0,4101,40.0,1.95148605663e-05,0.000107912598531,3.75807961296e-05,0
55970,4.0,2723,30.0,7.80594422653e-05,7.16522813463e-05,2.81855970972e-05,4
55980,2.0,3723,20.0,3.90297211326e-05,9.79660093471e-05,1.87903980648e-05,0
55990,7.0,1893,72.8571428571,0.000136604023964,4.98118871056e-05,6.84507358076e-05,2
56010,5.0,3547,26.0,9.75743028316e-05,9.3334793219e-05,2.44275174843e-05,0
56020,3.0,866,36.6666666667,5.8544581699e-05,2.27876884487e-05,3.44490631188e-05,4
56030,2.0,3151,17.5,3.90297211326e-05,8.29145569306e-05,1.64415983067e-05,0
56040,1.0,4100,15.0,1.95148605663e-05,0.000107886284803,1.40927985486e-05,0
56050,2.0,3947,30.0,3.90297211326e-05,0.000103860284419,2.81855970972e-05,0
56060,5.0,2291,26.0,9.75743028316e-05,6.02847508499e-05,2.44275174843e-05,4
56070,11.0,1182,23.6363636364,0.00021466346623,3.1102826497e-05,2.22068340766e-05,2
56080,7.0,2065,28.5714285714,0.000136604023964,5.43378483217e-05,2.68434258069e-05,2
56090,6.0,817,35.0,0.000117089163398,2.14983157767e-05,3.28831966134e-05,2
56100,1.0,4097,15.0,1.95148605663e-05,0.000107807343619,1.40927985486e-05,0
56110,10.0,2547,14.5,0.000195148605663,6.70210652181e-05,1.3623038597e-05,2
56120,1.0,4097,30.0,1.95148605663e-05,0.000107807343619,2.81855970972e-05,0
56130,2.0,2724,20.0,3.90297211326e-05,7.16785950743e-05,1.87903980648e-05,0
56140,2.0,2869,30.0,3.90297211326e-05,7.54940856344e-05,2.81855970972e-05,0
56150,2.0,3704,30.0,3.90297211326e-05,9.74660485151e-05,2.81855970972e-05,0
56160,4.0,1061,16.25,7.80594422653e-05,2.79188654089e-05,1.52671984277e-05,4
56170,10.0,1097,59.5,0.000195148605663,2.88661596169e-05,5.59014342428e-05,2
56180,2.0,2803,20.0,3.90297211326e-05,7.37573795863e-05,1.87903980648e-05,0
56190,4.0,2170,40.0,7.80594422653e-05,5.71007897618e-05,3.75807961296e-05,4
56200,7.0,2007,55.7857142857,0.000136604023964,5.28116520977e-05,5.24117888879e-05,2
56210,3.0,3032,76.6666666667,5.8544581699e-05,7.97832232985e-05,7.20298592485e-05,0
56220,3.0,2876,23.3333333333,5.8544581699e-05,7.56782817304e-05,2.19221310756e-05,0
56230,8.0,1574,38.75,0.000156118884531,4.14178078733e-05,3.64063962506e-05,2
56240,6.0,2267,20.0,0.000117089163398,5.96532213779e-05,1.87903980648e-05,2
56250,10.0,1151,72.5,0.000195148605663,3.0287100929e-05,6.8115192985e-05,2
56260,1.0,4097,40.0,1.95148605663e-05,0.000107807343619,3.75807961296e-05,0
56270,1.0,4097,20.0,1.95148605663e-05,0.000107807343619,1.87903980648e-05,0
56280,7.0,1080,23.5714285714,0.000136604023964,2.84188262409e-05,2.21458262907e-05,2
56290,3.0,2765,30.0,5.8544581699e-05,7.27574579223e-05,2.81855970972e-05,0
56300,4.0,821,21.25,7.80594422653e-05,2.16035706887e-05,1.99647979439e-05,4
56310,8.0,1059,93.75,0.000156118884531,2.78662379529e-05,8.80799909288e-05,2
56320,4.0,3008,30.0,7.80594422653e-05,7.91516938265e-05,2.81855970972e-05,0
56330,2.0,3428,37.5,3.90297211326e-05,9.02034595869e-05,3.52319963715e-05,0
56340,1.0,4097,15.0,1.95148605663e-05,0.000107807343619,1.40927985486e-05,0
56350,1.0,4097,100.0,1.95148605663e-05,0.000107807343619,9.39519903241e-05,7
56360,4.0,1062,43.75,7.80594422653e-05,2.79451791369e-05,4.11039957668e-05,4
56370,7.0,1597,28.5714285714,0.000136604023964,4.20230236173e-05,2.68434258069e-05,2
56380,4.0,1395,30.0,7.80594422653e-05,3.67076505612e-05,2.81855970972e-05,4
56390,9.0,1170,33.3333333333,0.000175633745097,3.0787061761e-05,3.1317330108e-05,2
56400,10.0,967,111.5,0.000195148605663,2.54453749768e-05,0.000104756469211,2
56410,3.0,2991,15.0,5.8544581699e-05,7.87043604505e-05,1.40927985486e-05,0
56420,9.0,838,76.6666666667,0.000175633745097,2.20509040647e-05,7.20298592485e-05,2
56440,1.0,4096,20.0,1.95148605663e-05,0.000107781029891,1.87903980648e-05,0
56450,6.0,847,15.0,0.000117089163398,2.22877276167e-05,1.40927985486e-05,2
56470,5.0,3275,30.0,9.75743028316e-05,8.61774592027e-05,2.81855970972e-05,0
56480,1.0,4095,30.0,1.95148605663e-05,0.000107754716163,2.81855970972e-05,0
56490,7.0,831,31.4285714286,0.000136604023964,2.18667079687e-05,2.95277683876e-05,2
56500,6.0,2765,28.3333333333,0.000117089163398,7.27574579223e-05,2.66197305918e-05,2
56510,5.0,2349,32.0,9.75743028316e-05,6.1810947074e-05,3.00646369037e-05,4
56520,10.0,878,51.0,0.000195148605663,2.31034531847e-05,4.79155150653e-05,2
56530,6.0,1261,114.166666667,0.000117089163398,3.31816110091e-05,0.00010726185562,7
56550,11.0,798,45.0,0.00021466346623,2.09983549447e-05,4.22783956458e-05,2
56560,3.0,3565,200.0,5.8544581699e-05,9.3808440323e-05,0.000187903980648,7
56570,10.0,894,50.0,0.000195148605663,2.35244728327e-05,4.6975995162e-05,2
56580,1.0,4094,100.0,1.95148605663e-05,0.000107728402435,9.39519903241e-05,7
56590,1.0,4093,40.0,1.95148605663e-05,0.000107702088707,3.75807961296e-05,0
56600,2.0,2803,30.0,3.90297211326e-05,7.37573795863e-05,2.81855970972e-05,0
56610,1.0,4093,30.0,1.95148605663e-05,0.000107702088707,2.81855970972e-05,0
56620,10.0,1045,57.0,0.000195148605663,2.74978457609e-05,5.35526344847e-05,2
56630,2.0,1904,22.5,3.90297211326e-05,5.01013381136e-05,2.11391978229e-05,4
56640,1.0,4093,30.0,1.95148605663e-05,0.000107702088707,2.81855970972e-05,0
56650,11.0,1167,156.818181818,0.00021466346623,3.0708120577e-05,0.000147333803008,2
56670,2.0,2867,25.0,3.90297211326e-05,7.54414581784e-05,2.3487997581e-05,0
56680,4.0,1455,37.5,7.80594422653e-05,3.82864742412e-05,3.52319963715e-05,4
56690,10.0,923,22.5,0.000195148605663,2.42875709448e-05,2.11391978229e-05,2
56720,6.0,2507,77.5,0.000117089163398,6.59685160981e-05,7.28127925012e-05,2
56730,3.0,2256,50.0,5.8544581699e-05,5.93637703699e-05,4.6975995162e-05,4
56740,2.0,3431,52.5,3.90297211326e-05,9.02824007709e-05,4.93247949202e-05,0
56750,2.0,3831,60.0,3.90297211326e-05,0.000100807891971,5.63711941945e-05,0
56760,8.0,1171,70.0,0.000156118884531,3.0813375489e-05,6.57663932269e-05,2
56770,5.0,1233,59.0,9.75743028316e-05,3.2444826625e-05,5.54316742912e-05,4
56780,3.0,2182,23.3333333333,5.8544581699e-05,5.74165544978e-05,2.19221310756e-05,4
56790,1.0,4093,40.0,1.95148605663e-05,0.000107702088707,3.75807961296e-05,0
56800,10.0,845,38.0,0.000195148605663,2.22351001607e-05,3.57017563232e-05,2
56820,1.0,4093,20.0,1.95148605663e-05,0.000107702088707,1.87903980648e-05,0
56830,6.0,2624,50.0,0.000117089163398,6.90472222742e-05,4.6975995162e-05,2
56840,3.0,3442,20.0,5.8544581699e-05,9.05718517789e-05,1.87903980648e-05,0
56850,3.0,1982,18.3333333333,5.8544581699e-05,5.21538088977e-05,1.72245315594e-05,4
56860,5.0,1957,32.0,9.75743028316e-05,5.14959656976e-05,3.00646369037e-05,4
56870,4.0,876,59.4425,7.80594422653e-05,2.30508257287e-05,5.58474118484e-05,4
56880,1.0,4093,25.0,1.95148605663e-05,0.000107702088707,2.3487997581e-05,0
56890,1.0,4093,15.0,1.95148605663e-05,0.000107702088707,1.40927985486e-05,0
56920,3.0,3970,40.0,5.8544581699e-05,0.000104465500163,3.75807961296e-05,0
56930,4.0,3547,112.5,7.80594422653e-05,9.3334793219e-05,0.000105695989115,7
56940,9.0,798,35.5555555556,0.000175633745097,2.09983549447e-05,3.34051521152e-05,2
56960,8.0,1904,35.0,0.000156118884531,5.01013381136e-05,3.28831966134e-05,2
56970,10.0,800,53.0,0.000195148605663,2.10509824007e-05,4.97945548718e-05,2
56980,1.0,4093,25.0,1.95148605663e-05,0.000107702088707,2.3487997581e-05,0
57000,7.0,1344,200.0,0.000136604023964,3.53656504331e-05,0.000187903980648,7
57010,1.0,4093,50.0,1.95148605663e-05,0.000107702088707,4.6975995162e-05,0
57020,2.0,3977,30.0,3.90297211326e-05,0.000104649696259,2.81855970972e-05,0
57030,5.0,1834,20.0,9.75743028316e-05,4.82593771535e-05,1.87903980648e-05,4
57040,6.0,988,63.3333333333,0.000117089163398,2.59979632648e-05,5.95029272053e-05,2
57050,10.0,806,30.0,0.000195148605663,2.12088647687e-05,2.81855970972e-05,2
57060,6.0,1485,50.0,0.000117089163398,3.90758860812e-05,4.6975995162e-05,2
57080,1.0,4093,15.0,1.95148605663e-05,0.000107702088707,1.40927985486e-05,0
57090,1.0,4093,50.0,1.95148605663e-05,0.000107702088707,4.6975995162e-05,0
57100,6.0,884,18.3333333333,0.000117089163398,2.32613355527e-05,1.72245315594e-05,2
57110,4.0,3002,37.5,7.80594422653e-05,7.89938114585e-05,3.52319963715e-05,0
57130,5.0,1312,24.0,9.75743028316e-05,3.45236111371e-05,2.25484776778e-05,4
57140,4.0,814,177.5,7.80594422653e-05,2.14193745927e-05,0.000166764782825,7
57150,1.0,4090,30.0,1.95148605663e-05,0.000107623147523,2.81855970972e-05,0
57160,1.0,4090,40.0,1.95148605663e-05,0.000107623147523,3.75807961296e-05,0
57170,10.0,811,32.5,0.000195148605663,2.13404334087e-05,3.05343968553e-05,2
57180,2.0,2803,22.5,3.90297211326e-05,7.37573795863e-05,2.11391978229e-05,0
57190,1.0,4090,15.0,1.95148605663e-05,0.000107623147523,1.40927985486e-05,0
57200,10.0,798,33.0,0.000195148605663,2.09983549447e-05,3.1004156807e-05,2
57210,1.0,4090,20.0,1.95148605663e-05,0.000107623147523,1.87903980648e-05,0
57220,2.0,3760,30.0,3.90297211326e-05,9.89396172831e-05,2.81855970972e-05,0
57230,1.0,4090,15.0,1.95148605663e-05,0.000107623147523,1.40927985486e-05,0
57240,1.0,4090,50.0,1.95148605663e-05,0.000107623147523,4.6975995162e-05,0
57250,1.0,4090,15.0,1.95148605663e-05,0.000107623147523,1.40927985486e-05,0
57260,3.0,3661,43.3333333333,5.8544581699e-05,9.63345582111e-05,4.07125291404e-05,0
57280,1.0,4090,15.0,1.95148605663e-05,0.000107623147523,1.40927985486e-05,0
57290,2.0,3365,20.0,3.90297211326e-05,8.85456947228e-05,1.87903980648e-05,0
57300,9.0,810,18.8888888889,0.000175633745097,2.13141196807e-05,1.77464870612e-05,2
57310,4.0,2131,30.0,7.80594422653e-05,5.60745543698e-05,2.81855970972e-05,4
57320,7.0,2274,60.0,0.000136604023964,5.98374174739e-05,5.63711941945e-05,2
57330,19.0,798,18.9473684211,0.00037078235076,2.09983549447e-05,1.78014297456e-05,2
57340,2.0,3720,45.0,3.90297211326e-05,9.78870681631e-05,4.22783956458e-05,0
57350,1.0,4089,15.0,1.95148605663e-05,0.000107596833795,1.40927985486e-05,0
57360,10.0,1015,39.0,0.000195148605663,2.67084339208e-05,3.66412762264e-05,2
57380,4.0,2696,15.0,7.80594422653e-05,7.09418106903e-05,1.40927985486e-05,4
57390,27.0,951,19.8148148148,0.000526901235291,2.50243553288e-05,1.86164128976e-05,2
57400,1.0,4088,30.0,1.95148605663e-05,0.000107570520067,2.81855970972e-05,0
57420,1.0,4088,50.0,1.95148605663e-05,0.000107570520067,4.6975995162e-05,0
57430,9.0,1177,200.0,0.000175633745097,3.0971257857e-05,0.000187903980648,2
57440,3.0,3442,686.666666667,5.8544581699e-05,9.05718517789e-05,0.000645137000225,3
57450,2.0,3758,92.5,3.90297211326e-05,9.88869898271e-05,8.69055910498e-05,7
57460,1.0,1393,15.0,1.95148605663e-05,3.66550231052e-05,1.40927985486e-05,4
57490,3.0,2672,21.6666666667,5.8544581699e-05,7.03102812182e-05,2.03562645702e-05,0
57500,3.0,3367,50.0,5.8544581699e-05,8.85983221788e-05,4.6975995162e-05,0
57510,1.0,4087,40.0,1.95148605663e-05,0.000107544206339,3.75807961296e-05,0
57520,1.0,4087,50.0,1.95148605663e-05,0.000107544206339,4.6975995162e-05,0
57530,3.0,3724,16.6666666667,5.8544581699e-05,9.79923230751e-05,1.5658665054e-05,0
57540,10.0,1273,21.5,0.000195148605663,3.34973757451e-05,2.01996779197e-05,2
57550,10.0,859,68.0,0.000195148605663,2.26034923527e-05,6.38873534204e-05,2
57560,2.0,3367,35.0,3.90297211326e-05,8.85983221788e-05,3.28831966134e-05,0
57570,6.0,2672,10.0,0.000117089163398,7.03102812182e-05,9.39519903241e-06,2
57580,6.0,2485,30.0,0.000117089163398,6.53896140821e-05,2.81855970972e-05,2
57590,4.0,878,30.0,7.80594422653e-05,2.31034531847e-05,2.81855970972e-05,4
57600,4.0,2259,17.5,7.80594422653e-05,5.94427115539e-05,1.64415983067e-05,4
57610,4.0,2879,21.25,7.80594422653e-05,7.57572229144e-05,1.99647979439e-05,0
57620,9.0,1087,20.0,0.000175633745097,2.86030223369e-05,1.87903980648e-05,2
57630,5.0,2542,21.0,9.75743028316e-05,6.68894965781e-05,1.97299179681e-05,4
57640,6.0,1958,30.0,0.000117089163398,5.15222794256e-05,2.81855970972e-05,2
57650,4.0,3275,30.0,7.80594422653e-05,8.61774592027e-05,2.81855970972e-05,0
57660,3.0,2196,10.0,5.8544581699e-05,5.77849466898e-05,9.39519903241e-06,4
57670,1.0,4087,30.0,1.95148605663e-05,0.000107544206339,2.81855970972e-05,0
57680,1.0,4087,50.0,1.95148605663e-05,0.000107544206339,4.6975995162e-05,0
57690,2.0,3242,15.0,3.90297211326e-05,8.53091061787e-05,1.40927985486e-05,0
57720,3.0,1903,30.0,5.8544581699e-05,5.00750243856e-05,2.81855970972e-05,4
57730,1.0,4087,15.0,1.95148605663e-05,0.000107544206339,1.40927985486e-05,0
57740,5.0,1170,50.0,9.75743028316e-05,3.0787061761e-05,4.6975995162e-05,4
57750,11.0,799,110.909090909,0.00021466346623,2.10246686727e-05,0.000104201298359,2
57760,1.0,4087,10.0,1.95148605663e-05,0.000107544206339,9.39519903241e-06,0
57770,3.0,2256,40.0,5.8544581699e-05,5.93637703699e-05,3.75807961296e-05,4
57780,11.0,1139,420.909090909,0.00021466346623,2.9971336193e-05,0.000395452468364,3
57790,18.0,824,28.8888888889,0.000351267490194,2.16825118727e-05,2.71416860936e-05,2
57800,4.0,3107,60.0,7.80594422653e-05,8.17567528986e-05,5.63711941945e-05,0
57810,2.0,3242,22.5,3.90297211326e-05,8.53091061787e-05,2.11391978229e-05,0
57820,11.0,812,36.8181818182,0.00021466346623,2.13667471367e-05,3.45914146193e-05,2
57830,1.0,4087,50.0,1.95148605663e-05,0.000107544206339,4.6975995162e-05,0
57840,6.0,1227,13.3333333333,0.000117089163398,3.2286944257e-05,1.25269320432e-05,2
57850,3.0,3795,11.6666666667,5.8544581699e-05,9.98605977632e-05,1.09610655378e-05,0
57860,5.0,2184,16.0,9.75743028316e-05,5.74691819538e-05,1.50323184519e-05,4
57870,4.0,2581,12.5,7.80594422653e-05,6.79157319702e-05,1.17439987905e-05,4
57880,1.0,4087,20.0,1.95148605663e-05,0.000107544206339,1.87903980648e-05,0
57890,4.0,2043,20.0,7.80594422653e-05,5.37589463057e-05,1.87903980648e-05,4
57900,1.0,4087,250.0,1.95148605663e-05,0.000107544206339,0.00023487997581,7
57910,10.0,823,29.0,0.000195148605663,2.16561981447e-05,2.7246077194e-05,2
57920,2.0,3739,45.0,3.90297211326e-05,9.83870289951e-05,4.22783956458e-05,0
57930,9.0,798,30.0,0.000175633745097,2.09983549447e-05,2.81855970972e-05,2
57940,7.0,1576,31.4285714286,0.000136604023964,4.14704353293e-05,2.95277683876e-05,2
57950,10.0,1127,44.0,0.000195148605663,2.96555714569e-05,4.13388757426e-05,2
57960,2.0,2731,20.0,3.90297211326e-05,7.18627911703e-05,1.87903980648e-05,0
57980,2.0,3767,35.0,3.90297211326e-05,9.91238133791e-05,3.28831966134e-05,0
57990,4.0,2519,65.0,7.80594422653e-05,6.62842808341e-05,6.10687937107e-05,4
58000,2.0,943,25.0,3.90297211326e-05,2.48138455048e-05,2.3487997581e-05,4
58010,9.0,806,43.8888888889,0.000175633745097,2.12088647687e-05,4.12344846422e-05,2
58020,1.0,4086,20.0,1.95148605663e-05,0.000107517892611,1.87903980648e-05,0
58040,1.0,4086,20.0,1.95148605663e-05,0.000107517892611,1.87903980648e-05,0
58050,16.0,1065,40.9375,0.000312237769061,2.80241203209e-05,3.84615960389e-05,2
58060,1.0,4085,75.0,1.95148605663e-05,0.000107491578883,7.04639927431e-05,0
58080,12.0,894,77.9166666667,0.000234178326796,2.35244728327e-05,7.32042591275e-05,2
58090,3.0,3496,26.6666666667,5.8544581699e-05,9.19927930909e-05,2.50538640864e-05,0
58100,2.0,3724,40.0,3.90297211326e-05,9.79923230751e-05,3.75807961296e-05,0
58110,1.0,4085,20.0,1.95148605663e-05,0.000107491578883,1.87903980648e-05,0
58120,1.0,4085,20.0,1.95148605663e-05,0.000107491578883,1.87903980648e-05,0
58130,5.0,3081,29.0,9.75743028316e-05,8.10725959706e-05,2.7246077194e-05,0
58150,6.0,1779,23.3333333333,0.000117089163398,4.68121221135e-05,2.19221310756e-05,2
58160,4.0,3595,15.0,7.80594422653e-05,9.4597852163e-05,1.40927985486e-05,0
58170,1.0,4085,25.0,1.95148605663e-05,0.000107491578883,2.3487997581e-05,0
58180,2.0,3745,37.5,3.90297211326e-05,9.85449113631e-05,3.52319963715e-05,0
58190,2.0,1314,25.0,3.90297211326e-05,3.45762385931e-05,2.3487997581e-05,4
58200,6.0,1163,51.6666666667,0.000117089163398,3.0602865665e-05,4.85418616674e-05,2
58210,4.0,2989,50.0,7.80594422653e-05,7.86517329945e-05,4.6975995162e-05,0
58220,1.0,4085,15.0,1.95148605663e-05,0.000107491578883,1.40927985486e-05,0
58230,5.0,1206,32.0,9.75743028316e-05,3.1734355969e-05,3.00646369037e-05,4
58240,3.0,1119,23.3333333333,5.8544581699e-05,2.94450616329e-05,2.19221310756e-05,4
58250,1.0,4085,15.0,1.95148605663e-05,0.000107491578883,1.40927985486e-05,0
58260,13.0,834,40.0,0.000253693187362,2.19456491527e-05,3.75807961296e-05,2
58270,2.0,3732,30.0,3.90297211326e-05,9.82028328991e-05,2.81855970972e-05,0
58280,8.0,1151,33.75,0.000156118884531,3.0287100929e-05,3.17087967344e-05,2
58290,1.0,4085,25.0,1.95148605663e-05,0.000107491578883,2.3487997581e-05,0
58300,9.0,1027,17.7777777778,0.000175633745097,2.70241986569e-05,1.67025760576e-05,2
58320,6.0,1023,20.0,0.000117089163398,2.69189437449e-05,1.87903980648e-05,2
58330,5.0,2631,25.0,9.75743028316e-05,6.92314183702e-05,2.3487997581e-05,4
58340,1.0,4085,30.0,1.95148605663e-05,0.000107491578883,2.81855970972e-05,0
58350,10.0,839,74.0,0.000195148605663,2.20772177927e-05,6.95244728398e-05,2
58370,4.0,2624,21.25,7.80594422653e-05,6.90472222742e-05,1.99647979439e-05,4
58380,7.0,1170,96.4285714286,0.000136604023964,3.0787061761e-05,9.05965620982e-05,2
58390,5.0,806,52.0,9.75743028316e-05,2.12088647687e-05,4.88550349685e-05,4
58400,6.0,2262,25.8333333333,0.000117089163398,5.95216527379e-05,2.42709308337e-05,2
58410,2.0,3060,12.5,3.90297211326e-05,8.05200076826e-05,1.17439987905e-05,0
58420,3.0,2126,11.6666666667,5.8544581699e-05,5.59429857298e-05,1.09610655378e-05,4
58430,3.0,2876,33.3333333333,5.8544581699e-05,7.56782817304e-05,3.1317330108e-05,0
58440,1.0,4085,20.0,1.95148605663e-05,0.000107491578883,1.87903980648e-05,0
58450,2.0,3802,20.0,3.90297211326e-05,0.000100044793859,1.87903980648e-05,0
58460,1.0,4085,20.0,1.95148605663e-05,0.000107491578883,1.87903980648e-05,0
58470,6.0,1364,30.0,0.000117089163398,3.58919249931e-05,2.81855970972e-05,2
58480,7.0,1485,28.5714285714,0.000136604023964,3.90758860812e-05,2.68434258069e-05,2
58490,2.0,3730,35.0,3.90297211326e-05,9.81502054431e-05,3.28831966134e-05,0
58500,8.0,800,15.0,0.000156118884531,2.10509824007e-05,1.40927985486e-05,2
58510,1.0,4085,60.0,1.95148605663e-05,0.000107491578883,5.63711941945e-05,0
58520,1.0,4085,50.0,1.95148605663e-05,0.000107491578883,4.6975995162e-05,0
58530,6.0,1901,70.0,0.000117089163398,5.00223969296e-05,6.57663932269e-05,2
58540,3.0,2259,20.0,5.8544581699e-05,5.94427115539e-05,1.87903980648e-05,4
58570,3.0,3619,20.0,5.8544581699e-05,9.5229381635e-05,1.87903980648e-05,0
58580,3.0,2065,11.6666666667,5.8544581699e-05,5.43378483217e-05,1.09610655378e-05,4
58590,3.0,2367,40.0,5.8544581699e-05,6.2284594178e-05,3.75807961296e-05,4
58600,11.0,831,35.0,0.00021466346623,2.18667079687e-05,3.28831966134e-05,2
58620,1.0,4085,30.0,1.95148605663e-05,0.000107491578883,2.81855970972e-05,0
58630,2.0,3365,45.0,3.90297211326e-05,8.85456947228e-05,4.22783956458e-05,0
58640,1.0,4085,20.0,1.95148605663e-05,0.000107491578883,1.87903980648e-05,0
58650,9.0,1182,400.0,0.000175633745097,3.1102826497e-05,0.000375807961296,3
58660,9.0,1165,36.6666666667,0.000175633745097,3.0655493121e-05,3.44490631188e-05,2
58670,1.0,4085,10.0,1.95148605663e-05,0.000107491578883,9.39519903241e-06,0
58680,1.0,4085,20.0,1.95148605663e-05,0.000107491578883,1.87903980648e-05,0
58690,1.0,4085,30.0,1.95148605663e-05,0.000107491578883,2.81855970972e-05,0
58700,3.0,2477,85.0,5.8544581699e-05,6.51791042581e-05,7.98591917755e-05,7
58710,15.0,975,21.6666666667,0.000292722908495,2.56558848008e-05,2.03562645702e-05,2
58720,2.0,3249,25.0,3.90297211326e-05,8.54933022747e-05,2.3487997581e-05,0
58730,3.0,2182,28.3333333333,5.8544581699e-05,5.74165544978e-05,2.66197305918e-05,4
58740,6.0,2393,30.0,0.000117089163398,6.2968751106e-05,2.81855970972e-05,2
